n,time,FLOPs
948,8.91779e+08,5.72915e+09
950,9.10457e+08,5.64721e+09
952,9.31659e+08,5.55363e+09
954,9.07588e+08,5.73693e+09
956,9.22603e+08,5.67914e+09
958,9.23812e+08,5.70739e+09
960,9.0087e+08,5.88948e+09
962,9.05955e+08,5.8931e+09
964,8.89894e+08,6.03697e+09
966,9.00072e+08,6.00594e+09
968,9.09329e+08,5.9818e+09
970,9.16261e+08,5.97342e+09
972,9.06264e+08,6.07676e+09
974,9.06851e+08,6.1104e+09
976,8.82965e+08,6.31444e+09
978,8.85861e+08,6.33257e+09
980,8.87006e+08,6.36328e+09
982,8.87926e+08,6.39569e+09
984,8.94814e+08,6.38533e+09
986,8.95071e+08,6.4225e+09
988,8.89171e+08,6.50454e+09
990,8.97422e+08,6.48396e+09
992,9.01591e+08,6.49319e+09
994,9.05597e+08,6.50365e+09
996,8.85944e+08,6.68813e+09
998,8.95084e+08,6.6598e+09
1000,8.8493e+08,6.77681e+09
1002,8.9172e+08,6.76565e+09
1004,9.03383e+08,6.71838e+09
1006,8.83926e+08,6.90738e+09
1008,8.93712e+08,6.87258e+09
1010,8.9821e+08,6.87896e+09
1012,9.07673e+08,6.84777e+09
1014,9.15065e+08,6.8328e+09
1016,9.01941e+08,6.97333e+09
1018,9.09262e+08,6.95813e+09
1020,9.02497e+08,7.05169e+09
1022,9.0463e+08,7.07653e+09
1024,8.83407e+08,7.28917e+09
