n,time,FLOPs
455,1.35076e+08,8.37751e+09
456,1.25281e+08,9.09212e+09
457,1.3673e+08,8.38572e+09
458,1.15877e+08,9.95987e+09
459,1.39975e+08,8.29928e+09
460,1.27801e+08,9.1494e+09
461,1.40603e+08,8.37065e+09
462,1.33326e+08,8.88507e+09
463,1.43074e+08,8.33358e+09
464,1.32106e+08,9.08405e+09
465,1.47942e+08,8.16423e+09
466,1.34177e+08,9.05995e+09
467,1.47583e+08,8.2901e+09
468,1.35239e+08,9.105e+09
469,1.49013e+08,8.31647e+09
470,1.37031e+08,9.10163e+09
471,1.51478e+08,8.28621e+09
472,1.41618e+08,8.91965e+09
473,1.52095e+08,8.35811e+09
474,1.40755e+08,9.08886e+09
475,1.53481e+08,8.38812e+09
476,1.43552e+08,9.02502e+09
477,1.5762e+08,8.27143e+09
478,1.47147e+08,8.91592e+09
479,1.593e+08,8.28754e+09
480,1.47702e+08,8.9944e+09
481,1.62822e+08,8.21021e+09
482,1.50238e+08,8.95349e+09
483,1.64778e+08,8.21434e+09
484,1.52599e+08,8.92513e+09
485,1.66365e+08,8.23745e+09
486,1.544e+08,8.9308e+09
487,1.68438e+08,8.23709e+09
488,1.56667e+08,8.91063e+09
489,1.70895e+08,8.21907e+09
490,1.58866e+08,8.89574e+09
491,1.77421e+08,8.01424e+09
492,1.67588e+08,8.53638e+09
493,1.79193e+08,8.03231e+09
494,1.63261e+08,8.8699e+09
495,1.76767e+08,8.24204e+09
496,1.64575e+08,8.90633e+09
497,1.80275e+08,8.17996e+09
498,1.74216e+08,8.51565e+09
499,1.85565e+08,8.04306e+09
500,1.70785e+08,8.79175e+09
501,1.86852e+08,8.08407e+09
502,1.73758e+08,8.7454e+09
503,1.89692e+08,8.05875e+09
504,1.76983e+08,8.68905e+09
505,1.89895e+08,8.14651e+09
506,1.76131e+08,8.83539e+09
507,1.91709e+08,8.16565e+09
508,1.77096e+08,8.89184e+09
509,1.95358e+08,8.10831e+09
510,1.80847e+08,8.81062e+09
511,1.97399e+08,8.11939e+09
512,1.77514e+08,9.082e+09
