n,time,FLOPs
450,3.94387e+07,2.77574e+10
451,4.25308e+07,2.59113e+10
452,3.91545e+07,2.83331e+10
453,4.27104e+07,2.6147e+10
454,4.09292e+07,2.74659e+10
455,4.38698e+07,2.57945e+10
456,4.79828e+07,2.37392e+10
457,3.97405e+07,2.88517e+10
458,4.20008e+07,2.74786e+10
459,4.51347e+07,2.57384e+10
460,4.20691e+07,2.77948e+10
461,4.62547e+07,2.54448e+10
462,4.7244e+07,2.50744e+10
463,4.74882e+07,2.51077e+10
464,5.01487e+07,2.393e+10
465,4.8592e+07,2.48566e+10
466,4.74156e+07,2.5638e+10
467,5.05326e+07,2.42117e+10
468,4.66387e+07,2.64019e+10
469,5.20608e+07,2.38041e+10
470,5.14812e+07,2.42263e+10
471,5.32214e+07,2.3584e+10
472,5.66494e+07,2.22983e+10
473,5.49819e+07,2.31209e+10
474,5.24681e+07,2.43825e+10
475,5.54367e+07,2.32232e+10
476,4.9316e+07,2.62706e+10
477,5.67146e+07,2.29877e+10
478,5.63467e+07,2.32836e+10
479,4.9772e+07,2.6525e+10
480,6.11499e+07,2.17251e+10
481,5.9575e+07,2.2439e+10
482,5.84004e+07,2.30333e+10
483,6.062e+07,2.23283e+10
484,5.62933e+07,2.41941e+10
485,6.13133e+07,2.23511e+10
486,5.84632e+07,2.3586e+10
487,6.13907e+07,2.26002e+10
488,6.25242e+07,2.23273e+10
489,5.99164e+07,2.34426e+10
490,5.90628e+07,2.39275e+10
491,6.14656e+07,2.31332e+10
492,5.6695e+07,2.52333e+10
493,6.38669e+07,2.25365e+10
494,6.30223e+07,2.29777e+10
495,6.29944e+07,2.31278e+10
496,6.73675e+07,2.17577e+10
497,6.48501e+07,2.27393e+10
498,6.44374e+07,2.30233e+10
499,6.57469e+07,2.27009e+10
500,6.17322e+07,2.43228e+10
501,6.75312e+07,2.23678e+10
502,6.6826e+07,2.27394e+10
503,6.98154e+07,2.1896e+10
504,7.36121e+07,2.08908e+10
505,7.08814e+07,2.18249e+10
506,6.80391e+07,2.28719e+10
507,7.13457e+07,2.19415e+10
508,6.72269e+07,2.34237e+10
509,7.38692e+07,2.14436e+10
510,7.11834e+07,2.2384e+10
511,7.30164e+07,2.19507e+10
512,8.26697e+07,1.95015e+10
