n,time,FLOPs
392,1.34011e+08,5.40074e+09
393,1.34928e+08,5.40516e+09
394,1.37153e+08,5.35814e+09
395,1.40207e+08,5.28143e+09
396,1.43826e+08,5.18773e+09
397,1.39449e+08,5.39118e+09
398,1.40559e+08,5.3891e+09
399,1.39722e+08,5.46235e+09
400,1.415e+08,5.43436e+09
401,1.43032e+08,5.41653e+09
402,1.45199e+08,5.37572e+09
403,1.46259e+08,5.37665e+09
404,1.46619e+08,5.40345e+09
405,1.50222e+08,5.31312e+09
406,1.50199e+08,5.35336e+09
407,1.51223e+08,5.3565e+09
408,1.52081e+08,5.36561e+09
409,1.53075e+08,5.37005e+09
410,1.52475e+08,5.43081e+09
411,1.54775e+08,5.38933e+09
412,1.54722e+08,5.43059e+09
413,1.5772e+08,5.36623e+09
414,1.60394e+08,5.31518e+09
415,1.59807e+08,5.37343e+09
416,1.77546e+08,4.87159e+09
417,1.62175e+08,5.37187e+09
418,1.62249e+08,5.40812e+09
419,1.66042e+08,5.32259e+09
420,1.65765e+08,5.36974e+09
421,1.67198e+08,5.36183e+09
422,1.69253e+08,5.33453e+09
423,1.70591e+08,5.33039e+09
424,1.72063e+08,5.32235e+09
425,1.71752e+08,5.36979e+09
426,1.72624e+08,5.38044e+09
427,1.73868e+08,5.37963e+09
428,1.75336e+08,5.37214e+09
429,1.77551e+08,5.34241e+09
430,1.77716e+08,5.37484e+09
431,1.79953e+08,5.34511e+09
432,1.81602e+08,5.33351e+09
433,1.81552e+08,5.3721e+09
434,1.82677e+08,5.3761e+09
435,1.85057e+08,5.34369e+09
436,1.85651e+08,5.36341e+09
437,1.87325e+08,5.35213e+09
438,1.88152e+08,5.36525e+09
439,1.93982e+08,5.23972e+09
440,1.90237e+08,5.37943e+09
441,1.91784e+08,5.37249e+09
442,1.94591e+08,5.33109e+09
443,1.95201e+08,5.35057e+09
444,1.96517e+08,5.35079e+09
445,2.00116e+08,5.29015e+09
446,2.00493e+08,5.31586e+09
447,2.01281e+08,5.33073e+09
448,2.43953e+08,4.42786e+09
449,2.04438e+08,5.31916e+09
450,2.04061e+08,5.36464e+09
451,2.06742e+08,5.33043e+09
452,2.07784e+08,5.33906e+09
453,2.09736e+08,5.32454e+09
454,2.10085e+08,5.35095e+09
455,2.15585e+08,5.24896e+09
456,2.12824e+08,5.35218e+09
457,2.16329e+08,5.30018e+09
458,2.17597e+08,5.30394e+09
459,2.21442e+08,5.24605e+09
460,2.18946e+08,5.34059e+09
461,2.20291e+08,5.34267e+09
462,2.21139e+08,5.35688e+09
463,2.24529e+08,5.31032e+09
464,2.2621e+08,5.30508e+09
465,2.26227e+08,5.33902e+09
466,2.27695e+08,5.33889e+09
467,2.28635e+08,5.35122e+09
468,2.31221e+08,5.32544e+09
469,2.33769e+08,5.30121e+09
470,2.33798e+08,5.33454e+09
471,2.35187e+08,5.33693e+09
472,2.38098e+08,5.30533e+09
473,2.40385e+08,5.28831e+09
474,2.40225e+08,5.32544e+09
475,2.43151e+08,5.29471e+09
476,2.43436e+08,5.32197e+09
477,2.44779e+08,5.3262e+09
478,2.46346e+08,5.32565e+09
479,2.47857e+08,5.32648e+09
480,2.7649e+08,4.80482e+09
481,2.52251e+08,5.2995e+09
482,2.52749e+08,5.32211e+09
483,2.53426e+08,5.34097e+09
484,2.54695e+08,5.34743e+09
485,2.60731e+08,5.25606e+09
486,2.58793e+08,5.32824e+09
487,2.63902e+08,5.2574e+09
488,2.62798e+08,5.31207e+09
489,2.64466e+08,5.31106e+09
490,2.65084e+08,5.33124e+09
491,2.69828e+08,5.26963e+09
492,2.686e+08,5.32613e+09
493,2.74162e+08,5.24994e+09
494,2.72983e+08,5.30476e+09
495,2.74443e+08,5.30864e+09
496,2.76599e+08,5.29924e+09
497,2.78634e+08,5.2924e+09
498,2.80169e+08,5.29523e+09
499,2.81053e+08,5.31043e+09
500,2.84392e+08,5.27968e+09
