n,time,FLOPs
467,5.58382e+07,2.19111e+10
468,5.36647e+07,2.29453e+10
469,5.48395e+07,2.2598e+10
470,5.35999e+07,2.32687e+10
471,5.94655e+07,2.11076e+10
472,5.55739e+07,2.27298e+10
473,5.8901e+07,2.15825e+10
474,5.55143e+07,2.30446e+10
475,5.67264e+07,2.26952e+10
476,5.87905e+07,2.20369e+10
477,6.36903e+07,2.047e+10
478,6.1239e+07,2.14235e+10
479,6.31076e+07,2.09199e+10
480,6.11423e+07,2.17278e+10
481,6.61091e+07,2.02212e+10
482,6.55129e+07,2.05327e+10
483,6.68951e+07,2.02338e+10
484,6.2381e+07,2.1833e+10
485,6.88789e+07,1.98961e+10
486,6.547e+07,2.10617e+10
487,6.87323e+07,2.01861e+10
488,6.36312e+07,2.19389e+10
489,7.08908e+07,1.98135e+10
490,6.70586e+07,2.10745e+10
491,7.00368e+07,2.03021e+10
492,6.56377e+07,2.17954e+10
493,7.35205e+07,1.95773e+10
494,7.07859e+07,2.04576e+10
495,7.51097e+07,1.93972e+10
496,6.88761e+07,2.12811e+10
497,7.6528e+07,1.92693e+10
498,7.17161e+07,2.06866e+10
499,7.45389e+07,2.00233e+10
500,7.08646e+07,2.11883e+10
501,7.71364e+07,1.95825e+10
502,7.2031e+07,2.10963e+10
503,7.58681e+07,2.01492e+10
504,7.18517e+07,2.14026e+10
505,7.97842e+07,1.93896e+10
506,7.34997e+07,2.11727e+10
507,7.77667e+07,2.01298e+10
508,7.39855e+07,2.1284e+10
509,8.15747e+07,1.9418e+10
510,7.85825e+07,2.02764e+10
511,8.14711e+07,1.96727e+10
512,7.52857e+07,2.14142e+10
